"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,291338,176027,60.4,100.0,16.9,5.74,1012.05
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,1032,682,66.10,100.00,0.00,3.95,2.70
Text,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,2292,837,36.50,100.00,0.00,3.34,2.80
Text,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,1285,448,34.90,100.00,0.00,6.56,2.94
Text,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,2271,724,31.90,100.00,0.00,4.91,3.56
Text,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,2455,1502,61.20,100.00,0.00,2.46,3.70
Text,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,2231,776,34.80,100.00,0.00,6.15,4.78
Text,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,4402,1224,27.80,100.00,0.00,3.93,4.82
Text,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,14123,8667,61.40,100.00,0.00,0.64,5.59
Text,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,5127,2845,55.50,100.00,0.00,2.03,5.78
Text,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,12088,3040,25.10,100.00,0.00,3.53,10.75
Text,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,8346,2785,33.40,100.00,0.00,5.23,14.57
Text,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,4731,2461,52.00,100.00,0.00,8.73,21.49
Text,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,18099,12574,69.50,100.00,0.00,4.26,53.63
Text,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,33328,12810,38.40,100.00,0.00,7.54,96.63
Text,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,155169,106386,68.60,100.00,0.00,7.21,767.19
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Image,52332,31032,59.3,100.0,12.9,4.17,129.62
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"23 Feb, 2022",7227,4406,61.0,100.0,11.7,3.77,16.62
"24 Feb, 2022",5792,3406,58.8,100.0,13.7,4.32,14.72
"25 Feb, 2022",6595,3909,59.3,100.0,13.1,4.13,16.15
"26 Feb, 2022",6400,3682,57.5,100.0,12.4,4.70,17.34
"27 Feb, 2022",6486,3824,59.0,100.0,13.0,5.07,19.42
"28 Feb, 2022",10443,6260,59.9,100.0,12.9,3.63,22.76
"01 Mar, 2022",9389,5545,59.1,100.0,13.2,4.07,22.61
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Image,CM_MY11CIRCLE_In_App_Anchor,17,16,94.10,100.00,0.00,0.00,0.00
Image,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_AppOpen,1,0,0.00,100.00,0.00,0.00,0.00
Image,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Top,4,3,75.00,100.00,0.00,3.33,0.01
Image,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,35,30,85.70,100.00,0.00,0.33,0.01
Image,CM_MY11CIRCLE_In_App_App_Open,15,5,33.30,100.00,0.00,4.00,0.02
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,263,174,66.20,100.00,0.00,0.22,0.04
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,283,219,77.40,100.00,0.00,0.27,0.06
Image,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,60,45,75.00,100.00,0.00,1.55,0.07
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,295,154,52.20,100.00,0.00,0.45,0.07
Image,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,75,51,68.00,100.00,0.00,1.76,0.09
Image,CM_MY11CIRCLE_In_App_Interstetial,45,32,71.10,100.00,0.00,6.56,0.21
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,320,93,29.10,100.00,0.00,3.01,0.28
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,992,733,73.90,100.00,0.00,0.38,0.28
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,641,252,39.30,100.00,0.00,1.11,0.28
Image,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,361,107,29.60,100.00,0.00,2.71,0.29
Image,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,360,114,31.70,100.00,0.00,2.63,0.30
Image,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,1072,207,19.30,100.00,0.00,1.64,0.34
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,1403,1116,79.50,100.00,0.00,0.34,0.38
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,400,131,32.80,100.00,0.00,4.80,0.63
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,223,123,55.20,100.00,0.00,5.36,0.66
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,579,339,58.50,100.00,0.00,2.59,0.88
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,3227,2056,63.70,100.00,0.00,0.56,1.16
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,671,531,79.10,100.00,0.00,2.35,1.25
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,1790,499,27.90,100.00,0.00,3.02,1.51
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,2019,1833,90.80,100.00,0.00,1.58,2.90
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,3471,2482,71.50,100.00,0.00,1.41,3.50
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,4073,1292,31.70,100.00,0.00,2.74,3.55
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,4076,2192,53.80,100.00,0.00,1.79,3.94
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,2272,1322,58.20,100.00,0.00,4.90,6.49
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,2772,1924,69.40,100.00,0.00,3.46,6.67
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,699,435,62.20,100.00,0.00,18.73,8.15
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,4518,1738,38.50,100.00,0.00,7.31,12.72
Image,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,15300,10784,70.50,100.00,0.00,6.75,72.88
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Animatedimage,2979,1990,66.8,100.0,11.5,4.06,8.08
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"23 Feb, 2022",350,246,70.3,100.0,12.2,2.52,0.62
"24 Feb, 2022",320,198,61.9,100.0,18.2,6.61,1.31
"25 Feb, 2022",334,223,66.8,100.0,7.6,3.27,0.73
"26 Feb, 2022",393,282,71.8,100.0,13.8,3.61,1.02
"27 Feb, 2022",421,299,71.0,100.0,14.4,5.88,1.76
"28 Feb, 2022",574,356,62.0,100.0,5.9,4.43,1.58
"01 Mar, 2022",587,386,65.8,100.0,11.1,2.74,1.06
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Animatedimage,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,11,9,81.80,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,1,0,0.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,7,5,71.40,100.00,0.00,0.00,0.00
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,23,17,73.90,100.00,0.00,0.00,0.00
Animatedimage,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,15,3,20.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,1,1,100.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,19,5,26.30,100.00,0.00,2.00,0.01
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,40,32,80.00,100.00,0.00,0.31,0.01
Animatedimage,CM_MY11CIRCLE_In_App_Interstetial,4,3,75.00,100.00,0.00,3.33,0.01
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,9,3,33.30,100.00,0.00,6.66,0.02
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,10,4,40.00,100.00,0.00,5.00,0.02
Animatedimage,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,10,2,20.00,100.00,0.00,15.00,0.03
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,148,107,72.30,100.00,0.00,0.37,0.04
Animatedimage,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,11,5,45.50,100.00,0.00,8.00,0.04
Animatedimage,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,48,41,85.40,100.00,0.00,1.46,0.06
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,24,6,25.00,100.00,0.00,10.00,0.06
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,40,30,75.00,100.00,0.00,2.33,0.07
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,102,34,33.30,100.00,0.00,2.05,0.07
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,31,15,48.40,100.00,0.00,5.33,0.08
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,99,88,88.90,100.00,0.00,0.90,0.08
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,221,206,93.20,100.00,0.00,0.43,0.09
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,74,41,55.40,100.00,0.00,2.92,0.12
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,666,468,70.30,100.00,0.00,0.51,0.24
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,119,72,60.50,100.00,0.00,3.88,0.28
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,140,45,32.10,100.00,0.00,6.44,0.29
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,108,78,72.20,100.00,0.00,6.79,0.53
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,159,82,51.60,100.00,0.00,9.26,0.76
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,839,588,70.10,100.00,0.00,8.79,5.17
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Unmatchedadrequests,1794,0,0.0,0,0,0,0
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"23 Feb, 2022",184,0,0.0,0,0,0,0
"24 Feb, 2022",251,0,0.0,0,0,0,0
"25 Feb, 2022",411,0,0.0,0,0,0,0
"26 Feb, 2022",232,0,0.0,0,0,0,0
"27 Feb, 2022",215,0,0.0,0,0,0,0
"28 Feb, 2022",231,0,0.0,0,0,0,0
"01 Mar, 2022",270,0,0.0,0,0,0,0
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Unmatchedadrequests,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Native,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Native,54,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,7,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,371,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,469,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_AppOpen,9,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_Interstitial,7,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,8,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,373,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,22,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,10,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,56,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_Apps_InApp_Technology_And_Computing_AppOpen,1,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,56,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,6,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Native,47,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,8,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Native,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_MY11CIRCLE_In_App_Interstetial,1,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Native,21,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_Native,10,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,6,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,11,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,5,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,33,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,15,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,180,0,0.00,0.00,0.00,0.00,0.00
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Richmedia,160429,94654,59.0,100.0,10.4,3.50,332.14
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"23 Feb, 2022",22196,12940,58.3,100.0,10.4,3.62,46.89
"24 Feb, 2022",21283,12302,57.8,100.0,11.4,3.94,48.54
"25 Feb, 2022",20559,11784,57.3,100.0,11.0,3.71,43.75
"26 Feb, 2022",19172,11031,57.5,100.0,11.3,3.77,41.69
"27 Feb, 2022",20543,12027,58.5,100.0,11.7,3.80,45.74
"28 Feb, 2022",28088,16811,59.9,100.0,9.0,2.83,47.6
"01 Mar, 2022",28588,17759,62.1,100.0,9.5,3.26,57.93
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Top,3,1,33.30,100.00,0.00,0.00,0.00
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Anchor,4,3,75.00,100.00,0.00,0.00,0.00
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,50,36,72.00,100.00,0.00,0.27,0.01
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_AppOpen,6,4,66.70,100.00,0.00,2.50,0.01
Richmedia,CM_MY11CIRCLE_In_App_Anchor,85,68,80.00,100.00,0.00,0.88,0.06
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,59,47,79.70,100.00,0.00,2.34,0.11
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,130,78,60.00,100.00,0.00,2.30,0.18
Richmedia,CM_MY11CIRCLE_In_App_App_Open,51,19,37.30,100.00,0.00,10.00,0.19
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,1173,932,79.50,100.00,0.00,0.26,0.25
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,1359,962,70.80,100.00,0.00,0.32,0.31
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,1133,858,75.70,100.00,0.00,0.51,0.44
Richmedia,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,445,172,38.70,100.00,0.00,4.36,0.75
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,294,125,42.50,100.00,0.00,6.16,0.77
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,352,109,31.00,100.00,0.00,7.52,0.82
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,1829,700,38.30,100.00,0.00,1.47,1.03
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,2107,1616,76.70,100.00,0.00,0.64,1.05
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,1175,399,34.00,100.00,0.00,3.18,1.27
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,5041,4080,80.90,100.00,0.00,0.32,1.31
Richmedia,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,2904,779,26.80,100.00,0.00,1.69,1.32
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,893,700,78.40,100.00,0.00,2.04,1.43
Richmedia,CM_MY11CIRCLE_In_App_Interstetial,195,149,76.40,100.00,0.00,9.59,1.43
Richmedia,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,1992,597,30.00,100.00,0.00,2.59,1.55
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,6157,4942,80.30,100.00,0.00,0.39,1.96
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,3609,1045,29.00,100.00,0.00,2.41,2.52
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,1615,967,59.90,100.00,0.00,3.32,3.22
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,13516,7311,54.10,100.00,0.00,0.54,3.95
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,5431,3858,71.00,100.00,0.00,1.76,6.82
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,1412,802,56.80,100.00,0.00,10.58,8.49
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,5244,1851,35.30,100.00,0.00,5.61,10.40
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,4138,2546,61.50,100.00,0.00,4.40,11.22
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,4837,3458,71.50,100.00,0.00,3.72,12.89
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,18965,5814,30.70,100.00,0.00,3.05,17.78
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,14601,7819,53.60,100.00,0.00,2.65,20.78
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,59624,41807,70.10,100.00,0.00,5.21,217.82
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Native:AppInstallAd,31441,26535,84.4,100.0,4.0,1.07,28.41
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"23 Feb, 2022",5057,4331,85.6,100.0,3.6,0.82,3.56
"24 Feb, 2022",3594,3054,85.0,100.0,3.8,0.97,2.99
"25 Feb, 2022",4345,3610,83.1,100.0,4.9,1.21,4.38
"26 Feb, 2022",4712,3966,84.2,100.0,4.3,1.27,5.04
"27 Feb, 2022",4601,3835,83.4,100.0,4.4,1.23,4.73
