"--Device Types--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Mobile,515533,143852,245037,47.53,2.19,0.77,111.45
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Tablets,CM_Live_Football_Tv_InApp_Sports_Native,423,318,423,100.00,3.46,4.09,1.30
Tablets,CM_Birthday_Video__InApp_Arts_and_Entertainment_interstitial,22,20,22,100.00,0.00,1.00,0.02
Tablets,CM_Live_Football_Tv_InApp_Sports_Standard_Banner,426,399,426,100.00,0.50,1.28,0.51
Tablets,CM_Perfect_Marriag_InApp_Family_and_Relationships_Standard_Banner,13,11,13,100.00,0.00,0.00,0.00
Tablets,CM_Perfect_Marriag_InApp_Family_and_Relationships_interstitial,19,6,19,100.00,0.00,0.00,0.00
Tablets,CM_Birthday_Video__InApp_Arts_and_Entertainment_Native,9,9,9,100.00,0.00,1.11,0.01
Tablets,CM_X_HD_Video_Play_InApp_Arts_and_Entertainment_Standard_Banner,4,1,4,100.00,0.00,0.00,0.00
Tablets,CM_X_HD_Video_Play_InApp_Arts_and_Entertainment_Native,3,1,3,100.00,0.00,0.00,0.00
Tablets,CM_X_HD_Video_Play_InApp_Arts_and_Entertainment_interstitial,2,0,2,100.00,0.00,0.00,0.00
Tablets,CM_Live_Football_Tv_InApp_Sports_interstitial,507,138,507,100.00,11.59,15.36,2.12
Tablets,CM_Birthday_Video__InApp_Arts_and_Entertainment_Standard_Banner,27,23,27,100.00,0.00,0.00,0.00
Tablets,CM_Sister_Video_St_InApp_Arts_and_Entertainment_Standard_Banner,20,10,19,95.00,10.00,0.00,0.00
Tablets,CM_Sister_Video_St_InApp_Arts_and_Entertainment_Native,22,10,20,90.91,0.00,0.00,0.00
Tablets,CM_Sister_Video_St_InApp_Arts_and_Entertainment_interstitial,25,5,25,100.00,0.00,0.00,0.00
Tablets,CM_Samsung_galaxy__InApp_Technology_and_Computing_Standard_Banner,14,8,13,92.86,0.00,0.00,0.00
Tablets,CM_X_Video_Player_InApp_Arts_and_Entertainment_Standard_Banner,23,7,23,100.00,14.29,1.43,0.01
Tablets,CM_X_Video_Player_InApp_Arts_and_Entertainment_Native,29,11,29,100.00,9.09,1.82,0.02
Tablets,CM_Superstatusbar_InApp_Technology_and_Computing_Standard_Banner,538,0,0,0.00,0.00,0.00,0.00
Tablets,CM_Sky_Photo_Edito_InApp_Style_and_Fashion_Standard_Banner,68,36,68,100.00,5.56,0.56,0.02
Tablets,CM_Sky_Photo_Edito_InApp_Style_and_Fashion_Native,62,30,62,100.00,0.00,0.67,0.02
Tablets,CM_Sky_Photo_Edito_InApp_Style_and_Fashion_interstitial,67,38,67,100.00,0.00,2.11,0.08
Tablets,CM_Samsung_galaxy__InApp_Technology_and_Computing_Native,77,55,77,100.00,0.00,0.91,0.05
Tablets,CM_Samsung_galaxy__InApp_Technology_and_Computing_interstitial,89,35,89,100.00,11.43,1.71,0.06
Tablets,CM_Radhe_Krisna_Vi_InApp_Religion_and_Spirituality_Standard_Banner,69,52,69,100.00,0.00,0.00,0.00
Tablets,CM_Radhe_Krisna_Vi_InApp_Religion_and_Spirituality_Native,24,10,24,100.00,0.00,0.00,0.00
Tablets,CM_Radhe_Krisna_Vi_InApp_Religion_and_Spirituality_interstitial,62,18,62,100.00,0.00,0.56,0.01
Tablets,CM_Camera_For_Ipho_InApp_Technology_and_Computing_Standard_Banner,240,163,228,95.00,0.00,0.18,0.03
Tablets,CM_Attitude_Video__InApp_Arts_and_Entertainment_Standard_Banner,63,42,50,79.37,0.00,0.00,0.00
Tablets,CM_Attitude_Video__InApp_Arts_and_Entertainment_Native,452,98,112,24.78,0.00,0.00,0.00
Tablets,CM_Attitude_Video__InApp_Arts_and_Entertainment_interstitial,133,95,129,96.99,0.00,0.00,0.00
Tablets,CM_X_Video_Player_InApp_Arts_and_Entertainment_interstitial,38,2,38,100.00,0.00,5.00,0.01
Tablets,CM_Icon_Changer_InApp_Technology_and_Computing_Standard_Banner,123,52,74,60.16,0.00,0.00,0.00
Tablets,CM_Icon_Changer_InApp_Technology_and_Computing_Native,62,24,39,62.90,4.17,0.42,0.01
Tablets,CM_Icon_Changer_InApp_Technology_and_Computing_interstitial,31097,32,56,0.18,0.00,0.94,0.03
Tablets,CM_Click_Assistant_InApp_Technology_and_Computing_Standard_Banner,1021,285,1004,98.33,0.35,0.25,0.07
Tablets,CM_Click_Assistant_InApp_Technology_and_Computing_Native,460,193,454,98.70,1.04,0.41,0.08
Tablets,CM_Click_Assistant_InApp_Technology_and_Computing_interstitial,1106,91,1095,99.01,3.30,0.88,0.08
Tablets,CM_Camera_For_Ipho_InApp_Technology_and_Computing_interstitial,385,154,385,100.00,1.95,0.97,0.15
Tablets,CM_Superstatusbar_InApp_Technology_and_Computing_Native,283,0,0,0.00,0.00,0.00,0.00
Tablets,CM_Superstatusbar_InApp_Technology_and_Computing_Interstitial,1273,1,4,0.31,0.00,10.00,0.01
"
","
"
"
","
"
"--Device Types--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"Connected TV",19,8,18,94.74,0.00,0.00,0
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"13 Aug, 2021",1,1,1,100.00,0,0.00,0
"12 Aug, 2021",4,1,4,100.00,0,0.00,0
"11 Aug, 2021",2,2,2,100.00,0,0.00,0
"10 Aug, 2021",5,0,4,80.00,0,0,0
"09 Aug, 2021",2,0,2,100.00,0,0,0
"08 Aug, 2021",1,0,1,100.00,0,0,0
"07 Aug, 2021",1,1,1,100.00,0,0.00,0
"06 Aug, 2021",3,3,3,100.00,0,0.00,0
"
","
"
--Devices--,"--Ad Units--","--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"Connected TV",CM_X_Video_Player_InApp_Arts_and_Entertainment_interstitial,7,1,7,100.00,0.00,0.00,0.00
"Connected TV",CM_Samsung_galaxy__InApp_Technology_and_Computing_Standard_Banner,1,0,0,0.00,0.00,0.00,0.00
"Connected TV",CM_Live_Football_Tv_InApp_Sports_Native,1,1,1,100.00,0.00,0.00,0.00
"Connected TV",CM_Live_Football_Tv_InApp_Sports_Standard_Banner,2,2,2,100.00,0.00,0.00,0.00
"Connected TV",CM_Live_Football_Tv_InApp_Sports_interstitial,8,4,8,100.00,0.00,0.00,0.00
"
","
"
"
","
"
