"08 Aug, 2021",3233,992,1549,47.91,2.02,0.31,0.31
"07 Aug, 2021",616,130,179,29.06,9.24,0.38,0.05
"06 Aug, 2021",391,17,24,6.14,23.52,0.59,0.01
"05 Aug, 2021",398,6,11,2.76,0,0.00,0
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
India,"Connected TV",1,0,0,0.00,0.00,0.00,0.00
India,Tablets,2416,534,876,36.26,0.75,0.17,0.09
India,Mobile,177530,82988,127192,71.65,1.00,0.18,14.65
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"United Kingdom",2859,1801,2754,96.33,3.61,7.12,12.83
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",215,130,215,100.00,7.92,7.69,1
"14 Aug, 2021",515,349,515,100.00,8.95,7.56,2.64
"13 Aug, 2021",347,236,347,100.00,10.38,4.36,1.03
"12 Aug, 2021",79,55,79,100.00,1.82,7.27,0.4
"11 Aug, 2021",171,98,161,94.15,4.21,6.22,0.61
"10 Aug, 2021",245,99,210,85.71,4.29,6.97,0.69
"09 Aug, 2021",186,115,176,94.62,6.51,8.43,0.97
"08 Aug, 2021",435,305,428,98.39,6.94,7.80,2.38
"07 Aug, 2021",443,291,430,97.07,6.18,6.19,1.8
"06 Aug, 2021",143,94,143,100.00,6.82,8.40,0.79
"05 Aug, 2021",80,29,50,62.50,16.9,17.93,0.52
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"United Kingdom","Connected TV",1,1,1,100.00,0.00,0.00,0.00
"United Kingdom",Tablets,380,264,380,100.00,5.30,9.47,2.50
"United Kingdom",Mobile,2478,1536,2373,95.76,3.32,6.73,10.33
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"South Africa",3835,1776,3482,90.80,4.73,3.01,5.34
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",514,247,514,100.00,6.07,2.35,0.58
"14 Aug, 2021",529,281,529,100.00,2.49,1.49,0.42
"13 Aug, 2021",513,267,513,100.00,20.03,3.26,0.87
"12 Aug, 2021",412,207,412,100.00,7.88,6.76,1.4
"11 Aug, 2021",546,241,495,90.66,2.9,2.90,0.7
"10 Aug, 2021",469,221,448,95.52,4.52,3.21,0.71
"09 Aug, 2021",570,200,392,68.77,3,2.65,0.53
"08 Aug, 2021",68,35,49,72.06,5.71,0.86,0.03
"07 Aug, 2021",161,52,87,54.04,0,0.96,0.05
"06 Aug, 2021",25,13,25,100.00,0,1.54,0.02
"05 Aug, 2021",28,12,18,64.29,36.67,2.50,0.03
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"South Africa",Tablets,29,18,27,93.10,5.56,1.67,0.03
"South Africa",Mobile,3806,1758,3455,90.78,4.72,3.02,5.31
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Nigeria,23785,3019,5098,21.43,6.23,1.48,4.48
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",559,321,559,100.00,6.54,1.06,0.34
"14 Aug, 2021",753,431,753,100.00,13.92,1.72,0.74
"13 Aug, 2021",516,299,516,100.00,12.75,1.51,0.45
"12 Aug, 2021",219,135,219,100.00,4.44,1.56,0.21
"11 Aug, 2021",860,511,802,93.26,16.87,1.84,0.94
"10 Aug, 2021",461,245,416,90.24,15.64,1.51,0.37
"09 Aug, 2021",18841,214,418,2.22,10.43,1.68,0.36
"08 Aug, 2021",559,341,534,95.53,6.57,1.23,0.42
"07 Aug, 2021",746,422,703,94.24,12.78,1.28,0.54
"06 Aug, 2021",169,63,121,71.60,0,0.79,0.05
"05 Aug, 2021",102,37,57,55.88,0,1.62,0.06
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Nigeria,Tablets,18495,42,79,0.43,7.14,1.19,0.05
Nigeria,Mobile,5290,2977,5019,94.88,6.21,1.49,4.43
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Brazil,14270,4533,9666,67.74,2.76,0.89,4.04
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",1192,643,1191,99.92,3.75,1.21,0.78
"14 Aug, 2021",1026,597,1025,99.90,6.93,0.85,0.51
"13 Aug, 2021",1031,610,1031,100.00,9.54,1.10,0.67
"12 Aug, 2021",975,549,975,100.00,2.56,0.98,0.54
"11 Aug, 2021",2359,800,2089,88.55,6.13,0.64,0.51
"10 Aug, 2021",2373,700,1841,77.58,5.18,0.63,0.44
"09 Aug, 2021",4164,624,1480,35.54,4.56,0.87,0.54
"08 Aug, 2021",250,0,10,4.00,0,0,0
"07 Aug, 2021",241,2,4,1.66,0,10.00,0.02
"06 Aug, 2021",342,8,20,5.85,0,3.75,0.03
"05 Aug, 2021",317,0,0,0,0,0,0
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Brazil,Tablets,613,149,433,70.64,2.01,0.40,0.06
Brazil,Mobile,13657,4384,9233,67.61,2.78,0.91,3.98
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Portugal,1945,1203,1921,98.77,3.99,2.34,2.81
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",95,56,95,100.00,5.39,1.61,0.09
"14 Aug, 2021",218,141,218,100.00,8.91,2.41,0.34
"13 Aug, 2021",82,46,82,100.00,13.19,1.09,0.05
"12 Aug, 2021",25,13,25,100.00,0,2.31,0.03
"11 Aug, 2021",110,52,86,78.18,11.65,1.92,0.1
"10 Aug, 2021",177,114,177,100.00,11.32,2.19,0.25
"09 Aug, 2021",53,31,53,100.00,13.59,3.23,0.1
"08 Aug, 2021",324,197,324,100.00,6.69,2.03,0.4
"07 Aug, 2021",438,277,438,100.00,8.68,2.35,0.65
"06 Aug, 2021",362,236,362,100.00,10.69,1.69,0.4
"05 Aug, 2021",61,40,61,100.00,0,10.00,0.4
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Portugal,"Connected TV",1,1,1,100.00,0.00,0.00,0.00
Portugal,Tablets,196,128,196,100.00,1.56,2.66,0.34
Portugal,Mobile,1748,1074,1724,98.63,4.28,2.30,2.47
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
France,65329,1135,1995,3.05,3.17,2.45,2.78
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",139,81,139,100.00,10,3.33,0.27
"14 Aug, 2021",143,94,143,100.00,4.43,5.96,0.56
"13 Aug, 2021",95,51,95,100.00,8.27,2.55,0.13
"12 Aug, 2021",219,115,219,100.00,0.87,0.87,0.1
"11 Aug, 2021",383,227,383,100.00,3.54,0.75,0.17
"10 Aug, 2021",504,283,495,98.21,5.38,0.95,0.27
"09 Aug, 2021",63463,59,145,0.23,3.38,2.37,0.14
"08 Aug, 2021",162,94,159,98.15,20.04,5.00,0.47
"07 Aug, 2021",166,101,166,100.00,0.99,2.57,0.26
"06 Aug, 2021",53,29,49,92.45,28.79,14.14,0.41
"05 Aug, 2021",2,1,2,100.00,0,0.00,0
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
France,Tablets,143,52,130,90.91,5.77,2.88,0.15
France,Mobile,65186,1083,1865,2.86,3.05,2.43,2.63
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"United Arab Emirates",1104,703,1077,97.55,7.54,3.67,2.58
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",79,51,79,100.00,11.76,5.69,0.29
"14 Aug, 2021",171,104,171,100.00,6.73,2.79,0.29
"13 Aug, 2021",151,100,151,100.00,4,2.00,0.2
"12 Aug, 2021",95,67,95,100.00,12.03,4.48,0.3
"11 Aug, 2021",132,90,132,100.00,10,6.33,0.57
"10 Aug, 2021",74,44,58,78.38,9.81,3.18,0.14
"09 Aug, 2021",107,62,96,89.72,9.68,3.23,0.2
"08 Aug, 2021",118,79,118,100.00,3.8,2.78,0.22
"07 Aug, 2021",148,88,148,100.00,27.59,3.75,0.33
"06 Aug, 2021",29,18,29,100.00,47.22,2.22,0.04
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"United Arab Emirates",Tablets,13,8,13,100.00,0.00,0.00,0.00
"United Arab Emirates","Connected TV",3,3,3,100.00,0.00,3.33,0.01
"United Arab Emirates",Mobile,1088,692,1061,97.52,7.66,3.71,2.57
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Bangladesh,7321,3652,6066,82.86,5.83,0.64,2.34
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
"15 Aug, 2021",1266,743,1158,91.47,9.84,0.59,0.44
"14 Aug, 2021",664,370,616,92.77,15.74,0.86,0.32
"13 Aug, 2021",611,327,582,95.25,11.04,0.55,0.18
"12 Aug, 2021",868,510,784,90.32,8.62,0.84,0.43
"11 Aug, 2021",1037,473,856,82.55,14.08,0.78,0.37
"10 Aug, 2021",1138,596,1015,89.19,17.67,0.44,0.26
"09 Aug, 2021",1371,555,907,66.16,13.81,0.56,0.31
"08 Aug, 2021",119,37,70,58.82,0,0.54,0.02
"07 Aug, 2021",159,37,71,44.65,5.41,0.27,0.01
"06 Aug, 2021",40,4,7,17.50,0,0.00,0
"05 Aug, 2021",48,0,0,0,0,0,0
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Matched Ad Request--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Revenue--"
Bangladesh,"Connected TV",4,0,4,100.00,0.00,0.00,0.00
Bangladesh,Tablets,90,46,86,95.56,0.00,0.00,0.00
Bangladesh,Mobile,7227,3606,5976,82.69,5.91,0.65,2.34
"
","
"
"
","
"
