"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,289265,174708,60.40,100.00,16.89,5.76,1005.76
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,263,174,66.16,100.00,0.00,0.23,0.04
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,283,219,77.39,100.00,0.00,0.27,0.06
Image,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,60,45,75.00,100.00,0.00,1.56,0.07
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,206,154,74.76,100.00,0.00,0.45,0.07
Image,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,75,51,68.00,100.00,0.00,1.76,0.09
Image,CM_MY11CIRCLE_In_App_Interstetial,45,32,71.11,100.00,0.00,6.56,0.21
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,984,725,73.68,100.00,0.00,0.37,0.27
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,320,93,29.06,100.00,0.00,3.01,0.28
Image,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,641,252,39.31,100.00,0.00,1.11,0.28
Image,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,359,107,29.81,100.00,0.00,2.71,0.29
Image,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,360,114,31.67,100.00,0.00,2.63,0.30
Image,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,1072,207,19.31,100.00,0.00,1.64,0.34
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,1397,1112,79.60,100.00,0.00,0.34,0.38
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,391,127,32.48,100.00,0.00,4.65,0.59
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,223,123,55.16,100.00,0.00,5.37,0.66
Image,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,573,335,58.46,100.00,0.00,2.60,0.87
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,3213,2044,63.62,100.00,0.00,0.57,1.16
Image,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,671,531,79.14,100.00,0.00,2.35,1.25
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,1773,495,27.92,100.00,0.00,2.69,1.33
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,2012,1827,90.81,100.00,0.00,1.59,2.90
Image,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,3423,2441,71.31,100.00,0.00,1.39,3.39
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,4046,1283,31.71,100.00,0.00,2.76,3.54
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,4066,2189,53.84,100.00,0.00,1.80,3.93
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,2268,1320,58.20,100.00,0.00,4.92,6.49
Image,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,2765,1917,69.33,100.00,0.00,3.47,6.65
Image,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,697,434,62.27,100.00,0.00,18.69,8.11
Image,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,4506,1732,38.44,100.00,0.00,7.34,12.71
Image,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,15215,10732,70.54,100.00,0.00,6.78,72.78
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Animatedimage,2954,1970,66.69,100.00,11.42,4.06,8
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"01 Mar, 2022",562,366,65.12,100.00,10.66,2.68,0.98
"28 Feb, 2022",574,356,62.02,100.00,5.90,4.44,1.58
"27 Feb, 2022",421,299,71.02,100.00,14.38,5.89,1.76
"26 Feb, 2022",393,282,71.76,100.00,13.83,3.62,1.02
"25 Feb, 2022",334,223,66.77,100.00,7.62,3.27,0.73
"24 Feb, 2022",320,198,61.88,100.00,18.18,6.62,1.31
"23 Feb, 2022",350,246,70.29,100.00,12.20,2.52,0.62
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Animatedimage,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,11,9,81.82,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,1,0,0.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,7,5,71.43,100.00,0.00,0.00,0.00
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,23,17,73.91,100.00,0.00,0.00,0.00
Animatedimage,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,15,3,20.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,1,1,100.00,100.00,0.00,0.00,0.00
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,19,5,26.32,100.00,0.00,2.00,0.01
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,40,32,80.00,100.00,0.00,0.31,0.01
Animatedimage,CM_MY11CIRCLE_In_App_Interstetial,4,3,75.00,100.00,0.00,3.33,0.01
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,9,3,33.33,100.00,0.00,6.67,0.02
Animatedimage,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,10,4,40.00,100.00,0.00,5.00,0.02
Animatedimage,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,10,2,20.00,100.00,0.00,15.00,0.03
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,148,107,72.30,100.00,0.00,0.37,0.04
Animatedimage,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,11,5,45.45,100.00,0.00,8.00,0.04
Animatedimage,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,48,41,85.42,100.00,0.00,1.46,0.06
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,24,6,25.00,100.00,0.00,10.00,0.06
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,40,30,75.00,100.00,0.00,2.33,0.07
Animatedimage,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,102,34,33.33,100.00,0.00,2.06,0.07
Animatedimage,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,31,15,48.39,100.00,0.00,5.33,0.08
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,99,88,88.89,100.00,0.00,0.91,0.08
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,221,206,93.21,100.00,0.00,0.44,0.09
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,74,41,55.41,100.00,0.00,2.93,0.12
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,663,465,70.14,100.00,0.00,0.52,0.24
Animatedimage,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,116,70,60.34,100.00,0.00,4.00,0.28
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,139,45,32.37,100.00,0.00,6.44,0.29
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,107,77,71.96,100.00,0.00,6.88,0.53
Animatedimage,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,159,82,51.57,100.00,0.00,9.27,0.76
Animatedimage,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,822,574,69.83,100.00,0.00,8.87,5.09
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Unmatchedadrequests,1783,0,0.00,0,0,0,0
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"01 Mar, 2022",259,0,0.00,0,0,0,0
"28 Feb, 2022",231,0,0.00,0,0,0,0
"27 Feb, 2022",215,0,0.00,0,0,0,0
"26 Feb, 2022",232,0,0.00,0,0,0,0
"25 Feb, 2022",411,0,0.00,0,0,0,0
"24 Feb, 2022",251,0,0.00,0,0,0,0
"23 Feb, 2022",184,0,0.00,0,0,0,0
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Unmatchedadrequests,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Native,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Native,54,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,7,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,365,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,468,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_AppOpen,9,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_Interstitial,7,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,8,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,370,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,22,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,10,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,56,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_Apps_InApp_Technology_And_Computing_AppOpen,1,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,56,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,6,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_InApp_Technology_And_Computing_Zenex_Native,47,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,8,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Native,2,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_MY11CIRCLE_In_App_Interstetial,1,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Native,21,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Football_Live_Score_Tv_InApp_Technology_And_Computing_Zen_Native,10,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,6,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,11,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,5,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,32,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,15,0,0.00,0.00,0.00,0.00,0.00
Unmatchedadrequests,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,180,0,0.00,0.00,0.00,0.00,0.00
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Richmedia,159439,94063,59.00,100.00,10.44,3.51,329.97
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"01 Mar, 2022",27598,17168,62.21,100.00,9.46,3.25,55.76
"28 Feb, 2022",28088,16811,59.85,100.00,8.99,2.83,47.6
"27 Feb, 2022",20543,12027,58.55,100.00,11.67,3.80,45.74
"26 Feb, 2022",19172,11031,57.54,100.00,11.26,3.78,41.69
"25 Feb, 2022",20559,11784,57.32,100.00,11.01,3.71,43.75
"24 Feb, 2022",21283,12302,57.80,100.00,11.36,3.95,48.54
"23 Feb, 2022",22196,12940,58.30,100.00,10.39,3.62,46.89
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Top,3,1,33.33,100.00,0.00,0.00,0.00
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_Anchor,4,3,75.00,100.00,0.00,0.00,0.00
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_Top,50,36,72.00,100.00,0.00,0.28,0.01
Richmedia,CM_Colors_Rishtey_TV_Show_Info_InApp_Technology_And_Computing_Zen_AppOpen,6,4,66.67,100.00,0.00,2.50,0.01
Richmedia,CM_MY11CIRCLE_In_App_Anchor,85,68,80.00,100.00,0.00,0.88,0.06
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_AppOpen,59,47,79.66,100.00,0.00,2.34,0.11
Richmedia,CM_Tips_InApp_3_Technology_And_Computing_Zen_Interstitial,130,78,60.00,100.00,0.00,2.31,0.18
Richmedia,CM_MY11CIRCLE_In_App_App_Open,51,19,37.25,100.00,0.00,10.00,0.19
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Anchor,1173,932,79.45,100.00,0.00,0.27,0.25
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Anchor,1359,962,70.79,100.00,0.00,0.32,0.31
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Anchor,1125,850,75.56,100.00,0.00,0.52,0.44
Richmedia,CM_Grand_City_Theft_InApp_Technology_And_Computing_Zen_AppOpen,443,171,38.60,100.00,0.00,4.39,0.75
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_AppOpen,294,125,42.52,100.00,0.00,6.16,0.77
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_AppOpen,351,108,30.77,100.00,0.00,7.59,0.82
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_Interstitial,1829,700,38.27,100.00,0.00,1.47,1.03
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Anchor,2103,1612,76.65,100.00,0.00,0.65,1.05
Richmedia,CM_Gas_Station_Simulator_InApp_Technology_And_Computing_Zen_AppOpen,1175,399,33.96,100.00,0.00,3.18,1.27
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Anchor,4997,4037,80.79,100.00,0.00,0.32,1.28
Richmedia,CM_ML_Skin_Guide_InApp_Technology_And_Computing_Zen_AppOpen,2904,779,26.83,100.00,0.00,1.69,1.32
Richmedia,CM_Star_Plus_TV_Serials_Help_InApp_Technology_And_Computing_Zen_Interstitial,893,700,78.39,100.00,0.00,2.04,1.43
Richmedia,CM_MY11CIRCLE_In_App_Interstetial,195,149,76.41,100.00,0.00,9.60,1.43
Richmedia,CM_Tips_1_InApp_Technology_And_Computing_Zen_AppOpen,1992,597,29.97,100.00,0.00,2.60,1.55
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_Anchor,6133,4922,80.25,100.00,0.00,0.40,1.95
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_AppOpen,3531,1019,28.86,100.00,0.00,2.39,2.44
Richmedia,CM_Toca_Life_World_Stories_InApp_Technology_And_Computing_Zen_Interstitial,1605,961,59.88,100.00,0.00,3.32,3.19
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_Anchor,13432,7277,54.18,100.00,0.00,0.54,3.93
Richmedia,CM_FFH4X_Mod_Menu_Fire_Hack_InApp_Technology_And_Computing_Zenex_Top,5344,3799,71.09,100.00,0.00,1.76,6.67
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_AppOpen,1407,800,56.86,100.00,0.00,10.61,8.49
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_AppOpen,5217,1845,35.37,100.00,0.00,5.63,10.39
Richmedia,CM_Voir_Films_HD_2_Tips_InApp_Technology_And_Computing_Zen_Interstitial,4124,2539,61.57,100.00,0.00,4.41,11.20
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_AppOpen,4812,3443,71.55,100.00,0.00,3.72,12.82
Richmedia,CM_Hi_Neighbor_In_App_Technology_And_Computing_Top,18882,5791,30.67,100.00,0.00,3.05,17.69
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zenex_Interstitial,14521,7780,53.58,100.00,0.00,2.65,20.59
Richmedia,CM_Tips_InApp_Technology_And_Computing_Zen_AppOpen,59210,41510,70.11,100.00,0.00,5.21,216.35
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Native:AppInstallAd,31271,26389,84.39,100.00,4.00,1.07,28.29
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"01 Mar, 2022",4419,3704,83.82,100.00,3.08,0.87,3.23
"28 Feb, 2022",4543,3889,85.60,100.00,4.01,1.12,4.36
"27 Feb, 2022",4601,3835,83.35,100.00,4.41,1.23,4.73
"26 Feb, 2022",4712,3966,84.17,100.00,4.29,1.27,5.04
"25 Feb, 2022",4345,3610,83.08,100.00,4.88,1.21,4.38
